id,fdc_id,amount,measure_unit_id,gram_weight
192271,748227,1,1099,36.8
192272,748227,1,1099,37
192273,748227,1,1099,39.7
192274,748227,1,1099,40.7
192275,748227,1,1099,47.6
192276,748227,1,1099,48.9
192277,748227,1,1099,49.4
192278,748227,1,1099,50.4
192279,748227,1,1099,50.6
192280,748227,1,1099,51.7
192281,748227,1,1099,52.1
192282,748227,1,1099,52.9
192283,748227,1,1099,53.6
192284,748227,1,1099,54.9
192285,748227,1,1099,56.5
192286,748228,1,1099,54.1
192287,748228,1,1099,55.4
192288,748228,1,1099,55.5
192289,748228,1,1099,56
192290,748228,1,1099,56.6
192291,748228,1,1099,58
192292,748228,1,1099,58.6
192293,748228,1,1099,63.2
192294,748228,1,1099,64.8
192295,748228,1,1099,11.9
192296,748228,1,1099,12.1
192297,748228,1,1099,14.1
192298,748228,1,1099,15.3
192299,748228,1,1099,16.2
192300,748228,1,1099,16.5
192301,748228,1,1099,17
192302,748228,1,1099,17.4
192303,748228,1,1099,17.5
192304,748228,1,1099,18.6
192305,748228,1,1099,30.5
192306,748228,1,1099,31.4
192307,748228,1,1099,31.9
192308,748228,1,1099,33.1
192309,748228,1,1099,33.6
192310,748228,1,1099,35
192311,748228,1,1099,35.9
192312,748228,1,1099,36
192313,748228,1,1099,38.1
192314,748228,1,1099,38.8
192315,748228,1,1099,46.7
192316,748228,1,1099,47.8
192317,748228,1,1099,48.1
192318,748228,1,1099,48.1
192319,748228,1,1099,49.1
192320,748228,1,1099,50.5
192321,748228,1,1099,51.1
192322,748228,1,1099,54.6
192323,748228,1,1099,55.8
192324,748229,1,1099,63.1
192325,748229,1,1099,63.8
192326,748229,1,1099,65.5
192327,748229,1,1099,16.9
192328,748229,1,1099,18.7
192329,748229,1,1099,19.2
192330,748229,1,1099,37.2
192331,748229,1,1099,37.8
192332,748229,1,1099,38.8
192333,748229,1,1099,54.7
192334,748229,1,1099,56.4
192335,748229,1,1099,57.5
192336,748236,1,1099,17
192337,748238,100,1004,91
192338,748254,100,1004,90.9
192339,748271,100,1004,90.9
192340,748278,100,1004,90.9
192341,748280,100,1004,91.3
192342,748289,100,1004,91.2
192343,748297,100,1004,91.5
192344,748323,100,1004,91.3
192345,748325,100,1004,91.3
192346,748340,100,1004,91.2
192347,748348,100,1004,91.3
192348,748366,100,1004,91.3
192349,748461,100,1004,90.9
192350,748468,100,1004,90.7
192351,748506,100,1004,90.7
192352,748512,100,1004,90.4
192353,748576,100,1004,90.8
192354,748590,100,1004,90.7
192355,748608,100,1004,90.7
192356,748610,1,1099,55.2
192357,748610,1,1099,56.6
192358,748610,1,1099,56.8
192359,748610,1,1099,57
192360,748610,1,1099,58.4
192361,748610,1,1099,59.6
192362,748610,1,1099,60.7
192363,748610,1,1099,61.8
192364,748610,1,1099,62
192365,748610,1,1099,62.1
192366,748610,1,1099,15.1
192367,748610,1,1099,15.9
192368,748610,1,1099,16
192369,748610,1,1099,16.8
192370,748610,1,1099,16.9
192371,748610,1,1099,17
192372,748610,1,1099,17.5
192373,748610,1,1099,17.8
192374,748610,1,1099,18.7
192375,748610,1,1099,19.6
192376,748610,1,1099,31.7
192377,748610,1,1099,32.1
192378,748610,1,1099,32.5
192379,748610,1,1099,33.3
192380,748610,1,1099,33.5
192381,748610,1,1099,33.9
192382,748610,1,1099,34.1
192383,748610,1,1099,34.6
192384,748610,1,1099,35.3
192385,748610,1,1099,35.9
192386,748610,1,1099,47.7
192387,748610,1,1099,48.4
192388,748610,1,1099,49
192389,748610,1,1099,50.5
192390,748610,1,1099,51.7
192391,748610,1,1099,52.7
192392,748610,1,1099,52.8
192393,748610,1,1099,53.3
192394,748610,1,1099,53.7
192395,748611,1,1099,54.4
192396,748611,1,1099,55.9
192397,748611,1,1099,56.3
192398,748611,1,1099,57.2
192399,748611,1,1099,57.3
192400,748611,1,1099,57.5
192401,748611,1,1099,59.2
192402,748611,1,1099,59.5
192403,748611,1,1099,59.6
192404,748611,1,1099,59.8
192405,748611,1,1099,60.2
192406,748611,1,1099,60.4
192407,748611,1,1099,16
192408,748611,1,1099,16.3
192409,748611,1,1099,16.9
192410,748611,1,1099,17
192411,748611,1,1099,17.7
192412,748611,1,1099,17.9
192413,748611,1,1099,18
192414,748611,1,1099,19.4
192415,748611,1,1099,19.7
192416,748611,1,1099,29.3
192417,748611,1,1099,30.6
192418,748611,1,1099,31.1
192419,748611,1,1099,31.8
192420,748611,1,1099,31.9
192421,748611,1,1099,32.8
192422,748611,1,1099,33.2
192423,748611,1,1099,33.5
192424,748611,1,1099,33.7
192425,748611,1,1099,34.7
192426,748611,1,1099,34.8
192427,748611,1,1099,35.1
192428,748611,1,1099,46.9
192429,748611,1,1099,48.7
192430,748611,1,1099,48.8
192431,748611,1,1099,49
192432,748611,1,1099,49.5
192433,748611,1,1099,50.2
192434,748611,1,1099,50.7
192435,748611,1,1099,51.1
192436,748611,1,1099,51.3
192437,748611,1,1099,51.7
192438,748611,1,1099,52.6
192439,748611,1,1099,52.8
192440,748612,1,1099,54.8
192441,748612,1,1099,56.6
192442,748612,1,1099,14.4
192443,748612,1,1099,16.5
192444,748612,1,1099,32.5
192445,748612,1,1099,32.7
192446,748612,1,1099,46.9
192447,748612,1,1099,49.2
192448,748628,1,1099,59.4
192449,748628,1,1099,59.5
192450,748628,1,1099,60.8
192451,748628,1,1099,63.2
192452,748628,1,1099,65.6
192453,748628,1,1099,67.1
192454,748628,1,1099,67.4
192455,748628,1,1099,69.7
192456,748628,1,1099,71.9
192457,748628,1,1099,17
192458,748628,1,1099,18.3
192459,748628,1,1099,18.4
192460,748628,1,1099,18.5
192461,748628,1,1099,18.8
192462,748628,1,1099,19.4
192463,748628,1,1099,19.8
192464,748628,1,1099,20.1
192465,748628,1,1099,32.5
192466,748628,1,1099,33.2
192467,748628,1,1099,34.6
192468,748628,1,1099,35
192469,748628,1,1099,37
192470,748628,1,1099,38.1
192471,748628,1,1099,39
192472,748628,1,1099,39.1
192473,748628,1,1099,41.5
192474,748628,1,1099,50.2
192475,748628,1,1099,51
192476,748628,1,1099,51.6
192477,748628,1,1099,53.8
192478,748628,1,1099,56.4
192479,748628,1,1099,56.5
192480,748628,1,1099,57.3
192481,748628,1,1099,59.2
192482,748628,1,1099,61.3
192483,748629,1,1099,57.7
192484,748629,1,1099,59.6
192485,748629,1,1099,59.7
192486,748629,1,1099,62.7
192487,748629,1,1099,64.9
192488,748629,1,1099,69.7
192489,748629,1,1099,15
192490,748629,1,1099,16.5
192491,748629,1,1099,16.7
192492,748629,1,1099,18.7
192493,748629,1,1099,19.1
192494,748629,1,1099,20.6
192495,748629,1,1099,32.3
192496,748629,1,1099,33.3
192497,748629,1,1099,34.4
192498,748629,1,1099,35
192499,748629,1,1099,37.2
192500,748629,1,1099,39.2
192501,748629,1,1099,49
192502,748629,1,1099,49.8
192503,748629,1,1099,50
192504,748629,1,1099,53.5
192505,748629,1,1099,55.9
192506,748629,1,1099,59.8
192507,748630,1,1099,57.3
192508,748630,1,1099,57.7
192509,748630,1,1099,60.3
192510,748630,1,1099,62.3
192511,748630,1,1099,62.6
192512,748630,1,1099,64.8
192513,748630,1,1099,64.9
192514,748630,1,1099,65.1
192515,748630,1,1099,67.2
192516,748630,1,1099,16.8
192517,748630,1,1099,17.1
192518,748630,1,1099,17.9
192519,748630,1,1099,18
192520,748630,1,1099,18.4
192521,748630,1,1099,18.7
192522,748630,1,1099,18.8
192523,748630,1,1099,20.5
192524,748630,1,1099,30
192525,748630,1,1099,30.1
192526,748630,1,1099,33.4
192527,748630,1,1099,35.2
192528,748630,1,1099,35.9
192529,748630,1,1099,37.1
192530,748630,1,1099,38.5
192531,748630,1,1099,38.6
192532,748630,1,1099,38.9
192533,748630,1,1099,48.5
192534,748630,1,1099,48.7
192535,748630,1,1099,52.2
192536,748630,1,1099,52.7
192537,748630,1,1099,53.1
192538,748630,1,1099,55.7
192539,748630,1,1099,56.4
192540,748630,1,1099,56.9
192541,748630,1,1099,57.6
192542,748646,1,1099,54.1
192543,748646,1,1099,54.4
192544,748646,1,1099,54.5
192545,748646,1,1099,55.9
192546,748646,1,1099,56.5
192547,748646,1,1099,57
192548,748646,1,1099,58.4
192549,748646,1,1099,61.6
192550,748646,1,1099,14.6
192551,748646,1,1099,14.9
192552,748646,1,1099,15.2
192553,748646,1,1099,15.4
192554,748646,1,1099,15.8
192555,748646,1,1099,16.7
192556,748646,1,1099,16.8
192557,748646,1,1099,17.6
192558,748646,1,1099,18
192559,748646,1,1099,28.4
192560,748646,1,1099,29.2
192561,748646,1,1099,30.3
192562,748646,1,1099,31.3
192563,748646,1,1099,32
192564,748646,1,1099,32.3
192565,748646,1,1099,32.5
192566,748646,1,1099,33.2
192567,748646,1,1099,37.4
192568,748646,1,1099,45.5
192569,748646,1,1099,45.9
192570,748646,1,1099,46
192571,748646,1,1099,47.1
192572,748646,1,1099,48.1
192573,748646,1,1099,48.1
192574,748646,1,1099,50
192575,748646,1,1099,52.8
192576,748647,1,1099,54.3
192577,748647,1,1099,54.8
192578,748647,1,1099,55.6
192579,748647,1,1099,55.8
192580,748647,1,1099,56.5
192581,748647,1,1099,56.9
192582,748647,1,1099,57.1
192583,748647,1,1099,58.7
192584,748647,1,1099,59.2
192585,748647,1,1099,14.7
192586,748647,1,1099,15
192587,748647,1,1099,15.4
192588,748647,1,1099,15.7
192589,748647,1,1099,15.8
192590,748647,1,1099,16
192591,748647,1,1099,16.3
192592,748647,1,1099,16.9
192593,748647,1,1099,29.6
192594,748647,1,1099,30.9
192595,748647,1,1099,31.7
192596,748647,1,1099,32.2
192597,748647,1,1099,32.3
192598,748647,1,1099,32.5
192599,748647,1,1099,32.6
192600,748647,1,1099,33.8
192601,748647,1,1099,34.8
192602,748647,1,1099,45.9
192603,748647,1,1099,45.9
192604,748647,1,1099,47.2
192605,748647,1,1099,47.7
192606,748647,1,1099,47.9
192607,748647,1,1099,48.4
192608,748647,1,1099,48.6
192609,748647,1,1099,49.8
192610,748647,1,1099,50.8
192611,748663,1,1099,54
192612,748663,1,1099,54.6
192613,748663,1,1099,54.7
192614,748663,1,1099,58.1
192615,748663,1,1099,59.3
192616,748663,1,1099,59.9
192617,748663,1,1099,60
192618,748663,1,1099,60.4
192619,748663,1,1099,62.7
192620,748663,1,1099,63.2
192621,748663,1,1099,12.3
192622,748663,1,1099,14
192623,748663,1,1099,14.8
192624,748663,1,1099,15
192625,748663,1,1099,15.7
192626,748663,1,1099,16
192627,748663,1,1099,16.1
192628,748663,1,1099,17.2
192629,748663,1,1099,17.3
192630,748663,1,1099,17.9
192631,748663,1,1099,31.7
192632,748663,1,1099,32.3
192633,748663,1,1099,32.9
192634,748663,1,1099,33.5
192635,748663,1,1099,34.7
192636,748663,1,1099,35.1
192637,748663,1,1099,35.7
192638,748663,1,1099,36.3
192639,748663,1,1099,37
192640,748663,1,1099,46.3
192641,748663,1,1099,46.7
192642,748663,1,1099,47.4
192643,748663,1,1099,50.4
192644,748663,1,1099,50.7
192645,748663,1,1099,50.8
192646,748663,1,1099,51.1
192647,748663,1,1099,51.7
192648,748663,1,1099,53.1
192649,748663,1,1099,53.6
192650,748664,1,1099,55.7
192651,748664,1,1099,55.9
192652,748664,1,1099,58.1
192653,748664,1,1099,58.2
192654,748664,1,1099,59.4
192655,748664,1,1099,59.5
192656,748664,1,1099,61
192657,748664,1,1099,61.4
192658,748664,1,1099,14.7
192659,748664,1,1099,15.3
192660,748664,1,1099,15.6
192661,748664,1,1099,16.1
192662,748664,1,1099,16.4
192663,748664,1,1099,16.5
192664,748664,1,1099,16.8
192665,748664,1,1099,31.5
192666,748664,1,1099,31.7
192667,748664,1,1099,32.1
192668,748664,1,1099,32.2
192669,748664,1,1099,34
192670,748664,1,1099,34.5
192671,748664,1,1099,37.5
192672,748664,1,1099,37.6
192673,748664,1,1099,46.8
192674,748664,1,1099,47.3
192675,748664,1,1099,48.3
192676,748664,1,1099,48.3
192677,748664,1,1099,50.5
192678,748664,1,1099,50.9
192679,748664,1,1099,52.9
192680,748664,1,1099,54
192681,748680,1,1099,54.8
192682,748680,1,1099,55.2
192683,748680,1,1099,56.3
192684,748680,1,1099,57.1
192685,748680,1,1099,57.3
192686,748680,1,1099,59.7
192687,748680,1,1099,16.1
192688,748680,1,1099,17.5
192689,748680,1,1099,17.7
192690,748680,1,1099,18
192691,748680,1,1099,19.2
192692,748680,1,1099,20.2
192693,748680,1,1099,28.7
192694,748680,1,1099,29.2
192695,748680,1,1099,30.9
192696,748680,1,1099,31
192697,748680,1,1099,32
192698,748680,1,1099,32.8
192699,748680,1,1099,46.7
192700,748680,1,1099,47
192701,748680,1,1099,48.9
192702,748680,1,1099,50
192703,748680,1,1099,50.2
192704,748680,1,1099,50.5
192705,748681,1,1099,54.7
192706,748681,1,1099,54.8
192707,748681,1,1099,56.8
192708,748681,1,1099,57.2
192709,748681,1,1099,57.3
192710,748681,1,1099,57.8
192711,748681,1,1099,60.1
192712,748681,1,1099,62.3
192713,748681,1,1099,62.6
192714,748681,1,1099,63.1
192715,748681,1,1099,65.5
192716,748681,1,1099,17.3
192717,748681,1,1099,17.4
192718,748681,1,1099,17.6
192719,748681,1,1099,18.1
192720,748681,1,1099,18.5
192721,748681,1,1099,18.9
192722,748681,1,1099,19.1
192723,748681,1,1099,19.2
192724,748681,1,1099,20.3
192725,748681,1,1099,20.6
192726,748681,1,1099,29.5
192727,748681,1,1099,30.3
192728,748681,1,1099,30.4
192729,748681,1,1099,30.5
192730,748681,1,1099,30.9
192731,748681,1,1099,31.8
192732,748681,1,1099,32.3
192733,748681,1,1099,32.9
192734,748681,1,1099,33
192735,748681,1,1099,35.1
192736,748681,1,1099,35.4
192737,748681,1,1099,37.4
192738,748681,1,1099,46.9
192739,748681,1,1099,47.9
192740,748681,1,1099,48.9
192741,748681,1,1099,49
192742,748681,1,1099,49.1
192743,748681,1,1099,49.7
192744,748681,1,1099,50.5
192745,748681,1,1099,51.4
192746,748681,1,1099,53.6
192747,748681,1,1099,54.3
192748,748681,1,1099,55.4
192749,748681,1,1099,56.5
192750,748697,1,1099,54.1
192751,748697,1,1099,55
192752,748697,1,1099,55.1
192753,748697,1,1099,55.5
192754,748697,1,1099,56.5
192755,748697,1,1099,57
192756,748697,1,1099,57.3
192757,748697,1,1099,58.9
192758,748697,1,1099,59.5
192759,748697,1,1099,60.6
192760,748697,1,1099,13
192761,748697,1,1099,14.5
192762,748697,1,1099,15.5
192763,748697,1,1099,16.1
192764,748697,1,1099,16.6
192765,748697,1,1099,17
192766,748697,1,1099,17.2
192767,748697,1,1099,17.7
192768,748697,1,1099,17.9
192769,748697,1,1099,18.4
192770,748697,1,1099,30.4
192771,748697,1,1099,30.5
192772,748697,1,1099,30.9
192773,748697,1,1099,31.5
192774,748697,1,1099,32.1
192775,748697,1,1099,32.2
192776,748697,1,1099,32.9
192777,748697,1,1099,33.1
192778,748697,1,1099,45.2
192779,748697,1,1099,46.6
192780,748697,1,1099,47.1
192781,748697,1,1099,47.7
192782,748697,1,1099,48.3
192783,748697,1,1099,48.3
192784,748697,1,1099,48.5
192785,748697,1,1099,48.6
192786,748697,1,1099,50.1
192787,748697,1,1099,51.5
192788,748698,1,1099,54
192789,748698,1,1099,54.1
192790,748698,1,1099,54.7
192791,748698,1,1099,56.4
192792,748698,1,1099,59.2
192793,748698,1,1099,59.4
192794,748698,1,1099,60
192795,748698,1,1099,13.5
192796,748698,1,1099,13.7
192797,748698,1,1099,15.1
192798,748698,1,1099,15.6
192799,748698,1,1099,15.7
192800,748698,1,1099,17.1
192801,748698,1,1099,17.5
192802,748698,1,1099,29.2
192803,748698,1,1099,30.4
192804,748698,1,1099,31.6
192805,748698,1,1099,31.8
192806,748698,1,1099,33.1
192807,748698,1,1099,34.2
192808,748698,1,1099,37.4
192809,748698,1,1099,44.3
192810,748698,1,1099,45.3
192811,748698,1,1099,46.1
192812,748698,1,1099,47.2
192813,748698,1,1099,50.6
192814,748698,1,1099,51.1
192815,748698,1,1099,51.3
192816,748714,1,1099,54.6
192817,748714,1,1099,56.9
192818,748714,1,1099,58.7
192819,748714,1,1099,59.2
192820,748714,1,1099,59.5
192821,748714,1,1099,59.8
192822,748714,1,1099,60.3
192823,748714,1,1099,61.3
192824,748714,1,1099,61.4
192825,748714,1,1099,15.9
192826,748714,1,1099,17
192827,748714,1,1099,17.1
192828,748714,1,1099,17.7
192829,748714,1,1099,18.2
192830,748714,1,1099,18.8
192831,748714,1,1099,19.8
192832,748714,1,1099,19.9
192833,748714,1,1099,28.8
192834,748714,1,1099,31.3
192835,748714,1,1099,32.2
192836,748714,1,1099,32.3
192837,748714,1,1099,32.6
192838,748714,1,1099,32.7
192839,748714,1,1099,33.1
192840,748714,1,1099,33.9
192841,748714,1,1099,44.7
192842,748714,1,1099,48.3
192843,748714,1,1099,50
192844,748714,1,1099,50.9
192845,748714,1,1099,50.9
192846,748714,1,1099,51
192847,748714,1,1099,52.5
192848,748714,1,1099,52.9
192849,748715,1,1099,53.6
192850,748715,1,1099,56.7
192851,748715,1,1099,59.8
192852,748715,1,1099,61.1
192853,748715,1,1099,61.3
192854,748715,1,1099,61.6
192855,748715,1,1099,14.6
192856,748715,1,1099,17.1
192857,748715,1,1099,17.5
192858,748715,1,1099,18.9
192859,748715,1,1099,19.7
192860,748715,1,1099,32
192861,748715,1,1099,32.1
192862,748715,1,1099,32.3
192863,748715,1,1099,32.5
192864,748715,1,1099,33.5
192865,748715,1,1099,35
192866,748715,1,1099,46.6
192867,748715,1,1099,49.6
192868,748715,1,1099,50
192869,748715,1,1099,52
192870,748715,1,1099,52.1
192871,748715,1,1099,52.4
192872,748716,1,1099,56.2
192873,748716,1,1099,58.4
192874,748716,1,1099,58.8
192875,748716,1,1099,59.7
192876,748716,1,1099,60.7
192877,748716,1,1099,60.8
192878,748716,1,1099,61.2
192879,748716,1,1099,62.1
192880,748716,1,1099,62.2
192881,748716,1,1099,16.7
192882,748716,1,1099,17.3
192883,748716,1,1099,17.6
192884,748716,1,1099,17.7
192885,748716,1,1099,18.3
192886,748716,1,1099,18.5
192887,748716,1,1099,18.9
192888,748716,1,1099,19.8
192889,748716,1,1099,32.1
192890,748716,1,1099,32.4
192891,748716,1,1099,33.1
192892,748716,1,1099,33.4
192893,748716,1,1099,33.5
192894,748716,1,1099,34.1
192895,748716,1,1099,34.8
192896,748716,1,1099,35.2
192897,748716,1,1099,49.7
192898,748716,1,1099,50.6
192899,748716,1,1099,50.9
192900,748716,1,1099,51.1
192901,748716,1,1099,51.4
192902,748716,1,1099,51.5
192903,748716,1,1099,53.3
192904,748716,1,1099,54.1
192905,748731,1,1099,53.5
192906,748731,1,1099,54.8
192907,748731,1,1099,56.4
192908,748731,1,1099,57.2
192909,748731,1,1099,59.7
192910,748731,1,1099,60.4
192911,748731,1,1099,15
192912,748731,1,1099,16.2
192913,748731,1,1099,17.9
192914,748731,1,1099,18.4
192915,748731,1,1099,19.2
192916,748731,1,1099,19.7
192917,748731,1,1099,25.6
192918,748731,1,1099,30
192919,748731,1,1099,30.6
192920,748731,1,1099,31.4
192921,748731,1,1099,33.4
192922,748731,1,1099,33.7
192923,748731,1,1099,45.3
192924,748731,1,1099,46.8
192925,748731,1,1099,48.4
192926,748731,1,1099,50.6
192927,748731,1,1099,51.6
192928,748747,1,1099,54.2
192929,748747,1,1099,54.3
192930,748747,1,1099,54.7
192931,748747,1,1099,55.2
192932,748747,1,1099,56
192933,748747,1,1099,56.2
192934,748747,1,1099,56.5
192935,748747,1,1099,58.1
192936,748747,1,1099,59.1
192937,748747,1,1099,59.8
192938,748747,1,1099,12.2
192939,748747,1,1099,12.8
192940,748747,1,1099,13
192941,748747,1,1099,13.3
192942,748747,1,1099,14
192943,748747,1,1099,14.2
192944,748747,1,1099,14.3
192945,748747,1,1099,14.4
192946,748747,1,1099,14.7
192947,748747,1,1099,15.2
192948,748747,1,1099,15.8
192949,748747,1,1099,31.2
192950,748747,1,1099,31.3
192951,748747,1,1099,31.9
192952,748747,1,1099,33
192953,748747,1,1099,33.8
192954,748747,1,1099,34.1
192955,748747,1,1099,34.4
192956,748747,1,1099,35
192957,748747,1,1099,35.2
192958,748747,1,1099,35.5
192959,748747,1,1099,39.9
192960,748747,1,1099,45.6
192961,748747,1,1099,46
192962,748747,1,1099,47.1
192963,748747,1,1099,47.1
192964,748747,1,1099,47.3
192965,748747,1,1099,48.4
192966,748747,1,1099,48.5
192967,748747,1,1099,49.7
192968,748747,1,1099,50.8
192969,748747,1,1099,52.7
192970,748748,1,1099,52
192971,748748,1,1099,54.3
192972,748748,1,1099,54.8
192973,748748,1,1099,55.4
192974,748748,1,1099,55.8
192975,748748,1,1099,57.3
192976,748748,1,1099,57.4
192977,748748,1,1099,59
192978,748748,1,1099,60
192979,748748,1,1099,12.7
192980,748748,1,1099,13.6
192981,748748,1,1099,13.9
192982,748748,1,1099,14.2
192983,748748,1,1099,14.3
192984,748748,1,1099,14.7
192985,748748,1,1099,15.1
192986,748748,1,1099,15.5
192987,748748,1,1099,31.2
192988,748748,1,1099,32.6
192989,748748,1,1099,32.8
192990,748748,1,1099,33.3
192991,748748,1,1099,33.4
192992,748748,1,1099,33.7
192993,748748,1,1099,34.6
192994,748748,1,1099,36.7
192995,748748,1,1099,37.4
192996,748748,1,1099,43.9
192997,748748,1,1099,46.8
192998,748748,1,1099,47.1
192999,748748,1,1099,47.3
193000,748748,1,1099,48
193001,748748,1,1099,48.8
193002,748748,1,1099,50.1
193003,748748,1,1099,51
193004,748748,1,1099,51.8
193005,748764,1,1099,55
193006,748764,1,1099,55.1
193007,748764,1,1099,55.2
193008,748764,1,1099,55.7
193009,748764,1,1099,56.7
193010,748764,1,1099,57.2
193011,748764,1,1099,58.3
193012,748764,1,1099,58.4
193013,748764,1,1099,58.6
193014,748764,1,1099,58.7
193015,748764,1,1099,42.7
193016,748764,1,1099,47.7
193017,748764,1,1099,48.1
193018,748764,1,1099,49.5
193019,748764,1,1099,50.1
193020,748764,1,1099,50.3
193021,748764,1,1099,51.2
193022,748765,1,1099,54.2
193023,748765,1,1099,55.8
193024,748765,1,1099,56.2
193025,748765,1,1099,57
193026,748765,1,1099,57.1
193027,748765,1,1099,57.3
193028,748765,1,1099,57.8
193029,748765,1,1099,58.8
193030,748765,1,1099,58.9
193031,748765,1,1099,47.2
193032,748765,1,1099,48.3
193033,748765,1,1099,48.7
193034,748765,1,1099,48.9
193035,748765,1,1099,49.2
193036,748765,1,1099,49.5
193037,748765,1,1099,49.6
193038,748765,1,1099,50.5
193039,748765,1,1099,51.1
193040,748765,1,1099,51.4
193041,748766,1,1099,55.1
193042,748766,1,1099,56.5
193043,748766,1,1099,57.3
193044,748766,1,1099,47.8
193045,748766,1,1099,49.3
193046,748766,1,1099,49.5
193047,748779,1,1099,63.8
193048,748779,1,1099,63.9
193049,748779,1,1099,64
193050,748779,1,1099,64.8
193051,748779,1,1099,65
193052,748779,1,1099,66
193053,748779,1,1099,67.2
193054,748779,1,1099,68.4
193055,748779,1,1099,17.3
193056,748779,1,1099,18.3
193057,748779,1,1099,18.8
193058,748779,1,1099,19.2
193059,748779,1,1099,19.4
193060,748779,1,1099,19.6
193061,748779,1,1099,20.3
193062,748779,1,1099,20.7
193063,748779,1,1099,35
193064,748779,1,1099,36.7
193065,748779,1,1099,37.4
193066,748779,1,1099,37.7
193067,748779,1,1099,37.8
193068,748779,1,1099,38
193069,748779,1,1099,39.5
193070,748779,1,1099,54.4
193071,748779,1,1099,55
193072,748779,1,1099,55.3
193073,748779,1,1099,56.6
193074,748779,1,1099,56.9
193075,748779,1,1099,57
193076,748779,1,1099,58.4
193077,748779,1,1099,59.8
193078,748780,1,1099,63.2
193079,748780,1,1099,63.5
193080,748780,1,1099,64.1
193081,748780,1,1099,64.2
193082,748780,1,1099,64.9
193083,748780,1,1099,65.4
193084,748780,1,1099,66.2
193085,748780,1,1099,66.7
193086,748780,1,1099,16.2
193087,748780,1,1099,17.4
193088,748780,1,1099,17.8
193089,748780,1,1099,18.1
193090,748780,1,1099,18.3
193091,748780,1,1099,18.4
193092,748780,1,1099,19.5
193093,748780,1,1099,19.7
193094,748780,1,1099,34.8
193095,748780,1,1099,36.1
193096,748780,1,1099,36.2
193097,748780,1,1099,36.8
193098,748780,1,1099,38.1
193099,748780,1,1099,38.6
193100,748780,1,1099,38.9
193101,748780,1,1099,39.9
193102,748780,1,1099,40.7
193103,748780,1,1099,40.9
193104,748780,1,1099,54.3
193105,748780,1,1099,54.3
193106,748780,1,1099,55.5
193107,748780,1,1099,55.8
193108,748780,1,1099,56.5
193109,748780,1,1099,56.9
193110,748780,1,1099,57.2
193111,748780,1,1099,58.3
193112,748780,1,1099,58.7
193113,748797,1,1099,53.7
193114,748797,1,1099,56.4
193115,748797,1,1099,57.8
193116,748797,1,1099,59.2
193117,748797,1,1099,15
193118,748797,1,1099,16.8
193119,748797,1,1099,17.5
193120,748797,1,1099,17.9
193121,748797,1,1099,28.6
193122,748797,1,1099,30.4
193123,748797,1,1099,32
193124,748797,1,1099,36
193125,748797,1,1099,45.4
193126,748797,1,1099,48.3
193127,748797,1,1099,49.5
193128,748797,1,1099,51
193129,748798,1,1099,55
193130,748798,1,1099,56.7
193131,748798,1,1099,57.9
193132,748798,1,1099,59.3
193133,748798,1,1099,60.5
193134,748798,1,1099,16.4
193135,748798,1,1099,17.1
193136,748798,1,1099,17.4
193137,748798,1,1099,31
193138,748798,1,1099,31.3
193139,748798,1,1099,32.7
193140,748798,1,1099,34.3
193141,748798,1,1099,47.7
193142,748798,1,1099,48.4
193143,748798,1,1099,50.1
193144,748798,1,1099,50.7
193145,748798,1,1099,51.4
193146,748799,1,1099,55.5
193147,748799,1,1099,55.6
193148,748799,1,1099,55.9
193149,748799,1,1099,56.8
193150,748799,1,1099,57.2
193151,748799,1,1099,59.3
193152,748799,1,1099,15.7
193153,748799,1,1099,16
193154,748799,1,1099,16.5
193155,748799,1,1099,16.6
193156,748799,1,1099,17.2
193157,748799,1,1099,30.5
193158,748799,1,1099,30.6
193159,748799,1,1099,31.1
193160,748799,1,1099,31.6
193161,748799,1,1099,33.7
193162,748799,1,1099,47
193163,748799,1,1099,47.1
193164,748799,1,1099,47.2
193165,748799,1,1099,47.3
193166,748799,1,1099,47.7
193167,748799,1,1099,50.2
193168,748816,1,1099,64.4
193169,748816,1,1099,64.7
193170,748816,1,1099,65.2
193171,748816,1,1099,65.6
193172,748816,1,1099,65.7
193173,748816,1,1099,66.2
193174,748816,1,1099,67.2
193175,748816,1,1099,16.7
193176,748816,1,1099,17
193177,748816,1,1099,17.5
193178,748816,1,1099,18
193179,748816,1,1099,18.6
193180,748816,1,1099,18.7
193181,748816,1,1099,19.2
193182,748816,1,1099,37.3
193183,748816,1,1099,37.5
193184,748816,1,1099,38.2
193185,748816,1,1099,38.4
193186,748816,1,1099,38.7
193187,748816,1,1099,39.8
193188,748816,1,1099,34.5
193189,748816,1,1099,35.5
193190,748816,1,1099,52
193191,748816,1,1099,54.2
193192,748816,1,1099,54.9
193193,748816,1,1099,55.5
193194,748816,1,1099,55.9
193195,748816,1,1099,56.8
193196,748816,1,1099,57
193197,748816,1,1099,57.9
193198,748817,1,1099,63.7
193199,748817,1,1099,64.3
193200,748817,1,1099,65.1
193201,748817,1,1099,65.6
193202,748817,1,1099,65.8
193203,748817,1,1099,66.4
193204,748817,1,1099,68
193205,748817,1,1099,68.2
193206,748817,1,1099,68.3
193207,748817,1,1099,69
193208,748817,1,1099,16.8
193209,748817,1,1099,17
193210,748817,1,1099,17.7
193211,748817,1,1099,17.8
193212,748817,1,1099,17.9
193213,748817,1,1099,18
193214,748817,1,1099,18.3
193215,748817,1,1099,19.1
